 4.40000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4.60000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 4.80000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 5.00000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 5.20000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 5.40000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 5.60000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 5.80000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6.00000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6.20000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6.40000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6.60000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 6.80000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 7.00000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 7.20000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 7.40000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 7.60000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 7.80000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 8.00000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 8.20000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 8.40000000E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
 8.60000000E-01 0.00000000E+00 6.00751057E-04 6.00751057E-04 0.00000000E+00
 8.80000000E-01 0.00000000E+00 2.78416919E-02 2.78416919E-02 0.00000000E+00
 9.00000000E-01 0.00000000E+00 2.52860820E-01 2.52860820E-01 0.00000000E+00
 9.20000000E-01 3.22953470E-03 1.08091775E+00 1.08091775E+00 3.68016745E-03
 9.40000000E-01 4.56331177E-02 2.38717347E+00 2.38717347E+00 5.64295967E-02
 9.60000000E-01 2.75673227E-01 3.26548158E+00 3.26548158E+00 1.96209194E-01
 9.80000000E-01 9.47045426E-01 3.38169912E+00 3.38169912E+00 8.86599949E-01
 1.00000000E+00 2.14611441E+00 3.13766231E+00 3.13766231E+00 2.31212593E+00
 1.02000000E+00 3.74251540E+00 2.83848136E+00 2.83848136E+00 3.97837433E+00
 1.04000000E+00 5.20180714E+00 2.83593527E+00 2.83593527E+00 5.90118700E+00
 1.06000000E+00 6.18217122E+00 2.76685638E+00 2.76685638E+00 7.23676021E+00
 1.08000000E+00 6.55695650E+00 2.80690620E+00 2.80690620E+00 7.83093915E+00
 1.10000000E+00 6.48292321E+00 2.70002735E+00 2.70002735E+00 8.16097661E+00
 1.12000000E+00 6.08464501E+00 2.62043411E+00 2.62043411E+00 7.57053867E+00
 1.14000000E+00 5.46190929E+00 2.39839599E+00 2.39839599E+00 7.28544373E+00
 1.16000000E+00 4.84618124E+00 2.21944225E+00 2.21944225E+00 6.71296989E+00
 1.18000000E+00 4.25010931E+00 2.06872354E+00 2.06872354E+00 5.78343495E+00
 1.20000000E+00 3.68772171E+00 1.86719862E+00 1.86719862E+00 5.35033776E+00
 1.22000000E+00 3.20737050E+00 1.72582029E+00 1.72582029E+00 4.67913101E+00
 1.24000000E+00 2.79699352E+00 1.57965673E+00 1.57965673E+00 4.09261470E+00
 1.26000000E+00 2.45412910E+00 1.46094264E+00 1.46094264E+00 3.62331819E+00
 1.28000000E+00 2.18894725E+00 1.33128590E+00 1.33128590E+00 3.08911887E+00
 1.30000000E+00 1.91734253E+00 1.25133362E+00 1.25133362E+00 2.93801741E+00
 1.32000000E+00 1.72974473E+00 1.17542364E+00 1.17542364E+00 2.55701235E+00
 1.34000000E+00 1.55918320E+00 1.10193234E+00 1.10193234E+00 2.30541261E+00
 1.36000000E+00 1.42618638E+00 1.04576733E+00 1.04576733E+00 2.18262896E+00
 1.38000000E+00 1.32156017E+00 1.01165402E+00 1.01165402E+00 2.09061828E+00
 1.40000000E+00 1.24182612E+00 9.65775815E-01 9.65775815E-01 1.81558992E+00
 1.42000000E+00 1.16549618E+00 9.35059012E-01 9.35059012E-01 1.76827331E+00
 1.44000000E+00 1.09920974E+00 9.05874019E-01 9.05874019E-01 1.59417390E+00
 1.46000000E+00 1.05206745E+00 8.78762054E-01 8.78762054E-01 1.67335150E+00
 1.48000000E+00 1.02942711E+00 8.71817845E-01 8.71817845E-01 1.50112839E+00
 1.50000000E+00 1.00037269E+00 8.68620248E-01 8.68620248E-01 1.46860739E+00
 1.52000000E+00 9.97423075E-01 8.75877487E-01 8.75877487E-01 1.39511025E+00
 1.54000000E+00 9.80799331E-01 8.69981498E-01 8.69981498E-01 1.30899424E+00
 1.56000000E+00 9.95659656E-01 8.95184472E-01 8.95184472E-01 1.33784189E+00
 1.58000000E+00 1.00116705E+00 9.00235803E-01 9.00235803E-01 1.27166176E+00
 1.60000000E+00 1.02253516E+00 9.37303009E-01 9.37303009E-01 1.33850308E+00
 1.62000000E+00 1.04505339E+00 9.50041866E-01 9.50041866E-01 1.27470939E+00
 1.64000000E+00 1.08358035E+00 9.68071300E-01 9.68071300E-01 1.32232928E+00
 1.66000000E+00 1.13012854E+00 1.01888359E+00 1.01888359E+00 1.31595606E+00
 1.68000000E+00 1.18405391E+00 1.03821643E+00 1.03821643E+00 1.31285580E+00
 1.70000000E+00 1.25266791E+00 1.08856168E+00 1.08856168E+00 1.24640313E+00
 1.72000000E+00 1.33098574E+00 1.14991290E+00 1.14991290E+00 1.30708868E+00
 1.74000000E+00 1.42488884E+00 1.19081890E+00 1.19081890E+00 1.33662740E+00
 1.76000000E+00 1.51083136E+00 1.25564633E+00 1.25564633E+00 1.31472020E+00
 1.78000000E+00 1.60222884E+00 1.30679332E+00 1.30679332E+00 1.42458637E+00
 1.80000000E+00 1.69225404E+00 1.35996597E+00 1.35996597E+00 1.45060261E+00
 1.82000000E+00 1.79495540E+00 1.42429667E+00 1.42429667E+00 1.43807865E+00
 1.84000000E+00 1.89571015E+00 1.43644976E+00 1.43644976E+00 1.42947444E+00
 1.86000000E+00 1.97177856E+00 1.50361049E+00 1.50361049E+00 1.46004831E+00
 1.88000000E+00 2.02683426E+00 1.53516060E+00 1.53516060E+00 1.46495528E+00
 1.90000000E+00 2.10053170E+00 1.56026753E+00 1.56026753E+00 1.51296404E+00
 1.92000000E+00 2.14679292E+00 1.59548470E+00 1.59548470E+00 1.50996979E+00
 1.94000000E+00 2.18959655E+00 1.63318151E+00 1.63318151E+00 1.51263915E+00
 1.96000000E+00 2.19849197E+00 1.63282089E+00 1.63282089E+00 1.51242883E+00
 1.98000000E+00 2.23089968E+00 1.68111830E+00 1.68111830E+00 1.49986457E+00
 2.00000000E+00 2.24631360E+00 1.67917589E+00 1.67917589E+00 1.55210373E+00
 2.02000000E+00 2.24825241E+00 1.69331451E+00 1.69331451E+00 1.54098186E+00
 2.04000000E+00 2.24692141E+00 1.69067851E+00 1.69067851E+00 1.57165475E+00
 2.06000000E+00 2.25550058E+00 1.69759104E+00 1.69759104E+00 1.58377450E+00
 2.08000000E+00 2.26102145E+00 1.65713706E+00 1.65713706E+00 1.50842831E+00
 2.10000000E+00 2.25174623E+00 1.63894482E+00 1.63894482E+00 1.43063597E+00
 2.12000000E+00 2.22568094E+00 1.63031132E+00 1.63031132E+00 1.53298977E+00
 2.14000000E+00 2.20095017E+00 1.57774158E+00 1.57774158E+00 1.49220700E+00
 2.16000000E+00 2.15460733E+00 1.53817062E+00 1.53817062E+00 1.40331453E+00
 2.18000000E+00 2.08613699E+00 1.50930395E+00 1.50930395E+00 1.42890382E+00
 2.20000000E+00 2.04213915E+00 1.47801349E+00 1.47801349E+00 1.44486874E+00
 2.22000000E+00 1.96285298E+00 1.43804215E+00 1.43804215E+00 1.37682260E+00
 2.24000000E+00 1.89559745E+00 1.39682693E+00 1.39682693E+00 1.35748475E+00
 2.26000000E+00 1.81825677E+00 1.35506963E+00 1.35506963E+00 1.29042905E+00
 2.28000000E+00 1.74000952E+00 1.33111360E+00 1.33111360E+00 1.29772954E+00
 2.30000000E+00 1.67569206E+00 1.27889195E+00 1.27889195E+00 1.24851214E+00
 2.32000000E+00 1.60556323E+00 1.26926007E+00 1.26926007E+00 1.19961347E+00
 2.34000000E+00 1.54502655E+00 1.24597739E+00 1.24597739E+00 1.19599667E+00
 2.36000000E+00 1.48579868E+00 1.20580987E+00 1.20580987E+00 1.16399572E+00
 2.38000000E+00 1.43501568E+00 1.18555429E+00 1.18555429E+00 1.12509241E+00
 2.40000000E+00 1.39009110E+00 1.16286628E+00 1.16286628E+00 1.10649627E+00
 2.42000000E+00 1.35447586E+00 1.15362188E+00 1.15362188E+00 1.06409981E+00
 2.44000000E+00 1.32006082E+00 1.14065956E+00 1.14065956E+00 1.04361600E+00
 2.46000000E+00 1.30051621E+00 1.13415044E+00 1.13415044E+00 1.05391432E+00
 2.48000000E+00 1.28433941E+00 1.12370530E+00 1.12370530E+00 1.02011011E+00
 2.50000000E+00 1.27659489E+00 1.12784717E+00 1.12784717E+00 1.00745493E+00
 2.52000000E+00 1.27522597E+00 1.13594508E+00 1.13594508E+00 1.04082122E+00
 2.54000000E+00 1.27521132E+00 1.15120372E+00 1.15120372E+00 1.04854505E+00
 2.56000000E+00 1.28181916E+00 1.14533530E+00 1.14533530E+00 1.02361417E+00
 2.58000000E+00 1.29699052E+00 1.17553929E+00 1.17553929E+00 1.06575721E+00
 2.60000000E+00 1.32556618E+00 1.18185709E+00 1.18185709E+00 1.03546835E+00
 2.62000000E+00 1.33951747E+00 1.21026529E+00 1.21026529E+00 1.08006455E+00
 2.64000000E+00 1.36677376E+00 1.22350363E+00 1.22350363E+00 1.03572059E+00
 2.66000000E+00 1.39481570E+00 1.24182418E+00 1.24182418E+00 1.09259606E+00
 2.68000000E+00 1.43459656E+00 1.27288328E+00 1.27288328E+00 1.04121859E+00
 2.70000000E+00 1.46451090E+00 1.28181080E+00 1.28181080E+00 1.02027236E+00
 2.72000000E+00 1.49617831E+00 1.32246456E+00 1.32246456E+00 1.07584857E+00
 2.74000000E+00 1.53723540E+00 1.33345350E+00 1.33345350E+00 1.06488677E+00
 2.76000000E+00 1.57461831E+00 1.34650706E+00 1.34650706E+00 1.04707584E+00
 2.78000000E+00 1.60363992E+00 1.36749192E+00 1.36749192E+00 1.04274983E+00
 2.80000000E+00 1.63153061E+00 1.38109356E+00 1.38109356E+00 1.10132738E+00
 2.82000000E+00 1.66137113E+00 1.39434579E+00 1.39434579E+00 1.08064922E+00
 2.84000000E+00 1.67700415E+00 1.40012136E+00 1.40012136E+00 1.06240041E+00
 2.86000000E+00 1.69463626E+00 1.41448925E+00 1.41448925E+00 1.04378066E+00
 2.88000000E+00 1.70258353E+00 1.42323610E+00 1.42323610E+00 1.08312073E+00
 2.90000000E+00 1.70805106E+00 1.44012096E+00 1.44012096E+00 1.08707827E+00
 2.92000000E+00 1.70985146E+00 1.42285838E+00 1.42285838E+00 1.08304087E+00
 2.94000000E+00 1.71119238E+00 1.41828766E+00 1.41828766E+00 1.06913694E+00
 2.96000000E+00 1.70089790E+00 1.42157214E+00 1.42157214E+00 1.06669462E+00
 2.98000000E+00 1.68853767E+00 1.40816228E+00 1.40816228E+00 1.09911427E+00
 3.00000000E+00 1.67759508E+00 1.39995093E+00 1.39995093E+00 1.09615058E+00
 3.02000000E+00 1.65513262E+00 1.38910882E+00 1.38910882E+00 1.05988518E+00
 3.04000000E+00 1.63691199E+00 1.39221457E+00 1.39221457E+00 1.06450815E+00
 3.06000000E+00 1.61753534E+00 1.37196298E+00 1.37196298E+00 1.05473634E+00
 3.08000000E+00 1.59862363E+00 1.35876103E+00 1.35876103E+00 1.03579305E+00
 3.10000000E+00 1.57386387E+00 1.33826182E+00 1.33826182E+00 1.03798154E+00
 3.12000000E+00 1.54945850E+00 1.33233062E+00 1.33233062E+00 9.93242970E-01
 3.14000000E+00 1.52315450E+00 1.32625836E+00 1.32625836E+00 1.00569246E+00
 3.16000000E+00 1.50797124E+00 1.31559452E+00 1.31559452E+00 9.93992685E-01
 3.18000000E+00 1.48025491E+00 1.28873802E+00 1.28873802E+00 1.01065838E+00
 3.20000000E+00 1.45287684E+00 1.27517831E+00 1.27517831E+00 1.02127240E+00
 3.22000000E+00 1.43442974E+00 1.27591103E+00 1.27591103E+00 1.03368255E+00
 3.24000000E+00 1.41031658E+00 1.24815853E+00 1.24815853E+00 9.75494491E-01
 3.26000000E+00 1.38532339E+00 1.24393026E+00 1.24393026E+00 1.01896732E+00
 3.28000000E+00 1.37216271E+00 1.23051192E+00 1.23051192E+00 9.90736337E-01
 3.30000000E+00 1.35111278E+00 1.21284360E+00 1.21284360E+00 9.61077491E-01
 3.32000000E+00 1.32938426E+00 1.19803165E+00 1.19803165E+00 9.63059159E-01
 3.34000000E+00 1.31342531E+00 1.19943023E+00 1.19943023E+00 9.36278034E-01
 3.36000000E+00 1.29429559E+00 1.19242308E+00 1.19242308E+00 9.46499085E-01
 3.38000000E+00 1.28511146E+00 1.18622934E+00 1.18622934E+00 9.63892946E-01
 3.40000000E+00 1.26723753E+00 1.17526886E+00 1.17526886E+00 9.67401500E-01
 3.42000000E+00 1.25894056E+00 1.17770131E+00 1.17770131E+00 9.63998961E-01
 3.44000000E+00 1.25076662E+00 1.17896701E+00 1.17896701E+00 9.48575703E-01
 3.46000000E+00 1.24381911E+00 1.17529142E+00 1.17529142E+00 9.60936030E-01
 3.48000000E+00 1.23856426E+00 1.18032114E+00 1.18032114E+00 9.79223584E-01
 3.50000000E+00 1.23908484E+00 1.16107686E+00 1.16107686E+00 9.24949097E-01
 3.52000000E+00 1.23992077E+00 1.17950511E+00 1.17950511E+00 9.47705828E-01
 3.54000000E+00 1.24141699E+00 1.18349973E+00 1.18349973E+00 9.58021382E-01
 3.56000000E+00 1.24566137E+00 1.17923188E+00 1.17923188E+00 9.68046935E-01
 3.58000000E+00 1.25021322E+00 1.19874832E+00 1.19874832E+00 9.88163356E-01
 3.60000000E+00 1.26233920E+00 1.20034953E+00 1.20034953E+00 9.59902781E-01
 3.62000000E+00 1.26323259E+00 1.21385206E+00 1.21385206E+00 9.87038806E-01
 3.64000000E+00 1.27650844E+00 1.22118488E+00 1.22118488E+00 9.84614015E-01
 3.66000000E+00 1.29144150E+00 1.22058862E+00 1.22058862E+00 9.67530911E-01
 3.68000000E+00 1.29670684E+00 1.22848297E+00 1.22848297E+00 1.00990417E+00
 3.70000000E+00 1.30410593E+00 1.23902735E+00 1.23902735E+00 9.72450140E-01
 3.72000000E+00 1.31038505E+00 1.24059798E+00 1.24059798E+00 1.00437531E+00
 3.74000000E+00 1.32293286E+00 1.24783672E+00 1.24783672E+00 9.87805389E-01
 3.76000000E+00 1.32230262E+00 1.25229290E+00 1.25229290E+00 1.00960247E+00
 3.78000000E+00 1.32779869E+00 1.24680370E+00 1.24680370E+00 1.01293600E+00
 3.80000000E+00 1.33361696E+00 1.25862092E+00 1.25862092E+00 1.00781144E+00
 3.82000000E+00 1.33857732E+00 1.25231477E+00 1.25231477E+00 1.00621034E+00
 3.84000000E+00 1.33116174E+00 1.25495273E+00 1.25495273E+00 9.91058941E-01
 3.86000000E+00 1.33466243E+00 1.25326429E+00 1.25326429E+00 1.01973555E+00
 3.88000000E+00 1.33083886E+00 1.24992140E+00 1.24992140E+00 1.02610511E+00
 3.90000000E+00 1.32680253E+00 1.24011185E+00 1.24011185E+00 1.03333235E+00
 3.92000000E+00 1.31747968E+00 1.23716422E+00 1.23716422E+00 1.04035970E+00
 3.94000000E+00 1.31249476E+00 1.23013232E+00 1.23013232E+00 1.04025571E+00
 3.96000000E+00 1.30028905E+00 1.22483793E+00 1.22483793E+00 1.01081660E+00
 3.98000000E+00 1.29219096E+00 1.21645996E+00 1.21645996E+00 1.00630688E+00
